"long","lat","order","hole","piece","id","group"
39.0736303331737,-5.21514368041804,67,FALSE,"1","0","0.1"
39.089291930169,-5.22649180925463,68,FALSE,"1","0","0.1"
39.0217273235983,-5.40922260348287,69,FALSE,"1","0","0.1"
38.9944417477354,-5.41202950548943,70,FALSE,"1","0","0.1"
38.9844590424718,-5.43243265158463,71,FALSE,"1","0","0.1"
38.9549386503413,-5.42708361127507,72,FALSE,"1","0","0.1"
38.9580998419819,-5.39514446229353,73,FALSE,"1","0","0.1"
38.9492032521905,-5.38567388037629,74,FALSE,"1","0","0.1"
38.9442298417001,-5.3877334596561,75,FALSE,"1","0","0.1"
38.9570322032323,-5.39532387266518,76,FALSE,"1","0","0.1"
38.9517724522055,-5.4278447628942,77,FALSE,"1","0","0.1"
39.0005500323079,-5.44768047416385,78,FALSE,"1","0","0.1"
38.9960284234079,-5.48847460758087,79,FALSE,"1","0","0.1"
38.9201066487415,-5.64032661929576,80,FALSE,"1","0","0.1"
38.8956370349291,-5.63991916246657,81,FALSE,"1","0","0.1"
38.9070197342072,-5.64733707892667,82,FALSE,"1","0","0.1"
38.8956605201206,-5.71355533561234,83,FALSE,"1","0","0.1"
38.8232947589063,-5.84463965948115,84,FALSE,"1","0","0.1"
38.8199683424981,-5.93460130656194,85,FALSE,"1","0","0.1"
38.7778048519423,-6.02465903809488,86,FALSE,"1","0","0.1"
38.8150001761976,-6.12383914012823,87,FALSE,"1","0","0.1"
38.8242508167231,-6.11993265169878,88,FALSE,"1","0","0.1"
38.8643207547104,-6.17538285271365,89,FALSE,"1","0","0.1"
38.8411227465081,-6.31588804723485,90,FALSE,"1","0","0.1"
38.8655525444123,-6.37327802172411,91,FALSE,"1","0","0.1"
38.8522182697798,-6.3893444531242,92,FALSE,"1","0","0.1"
38.8675750492579,-6.4000829458561,93,FALSE,"1","0","0.1"
38.8529163597011,-6.40654361280103,94,FALSE,"1","0","0.1"
38.8683973555269,-6.40081703661482,95,FALSE,"1","0","0.1"
38.8568886515777,-6.38774394988318,96,FALSE,"1","0","0.1"
38.8704713579119,-6.38233506612471,97,FALSE,"1","0","0.1"
38.9008500573558,-6.40543866159353,98,FALSE,"1","0","0.1"
38.9179966451912,-6.44863104823423,99,FALSE,"1","0","0.1"
38.9602731466594,-6.45482742847419,100,FALSE,"1","0","0.1"
38.9688812502416,-6.47191226416042,101,FALSE,"1","0","0.1"
39.0202056172762,-6.49368715271939,102,FALSE,"1","0","0.1"
39.03733026933,-6.4732396602589,103,FALSE,"1","0","0.1"
38.9775754214655,-6.45489025085641,104,FALSE,"1","0","0.1"
39.0329457522023,-6.4676990502632,105,FALSE,"1","0","0.1"
39.0773376220771,-6.50462067159127,106,FALSE,"1","0","0.1"
39.1117128132869,-6.55960691020843,107,FALSE,"1","0","0.1"
39.1521812677497,-6.58069634507893,108,FALSE,"1","0","0.1"
39.2207529547146,-6.66735684936037,109,FALSE,"1","0","0.1"
39.245050669173,-6.75069594373845,110,FALSE,"1","0","0.1"
39.2668893333732,-6.76008892007099,111,FALSE,"1","0","0.1"
39.2757349015561,-6.73240685528125,112,FALSE,"1","0","0.1"
39.2858784196917,-6.74124777315525,113,FALSE,"1","0","0.1"
39.2807614800203,-6.79342544161939,114,FALSE,"1","0","0.1"
39.3006887433128,-6.81799352197574,115,FALSE,"1","0","0.1"
39.2854907511411,-6.82703971852192,116,FALSE,"1","0","0.1"
39.3004659412781,-6.85223960816511,117,FALSE,"1","0","0.1"
39.2864948513691,-6.8697582481352,118,FALSE,"1","0","0.1"
39.3063029050766,-6.85220420397096,119,FALSE,"1","0","0.1"
39.2953040604601,-6.82608175253762,120,FALSE,"1","0","0.1"
39.3133651016159,-6.81469130516241,121,FALSE,"1","0","0.1"
39.3663656707349,-6.85345864339086,122,FALSE,"1","0","0.1"
39.3910725119725,-6.84789812543166,123,FALSE,"1","0","0.1"
39.4080599551127,-6.8622363807202,124,FALSE,"1","0","0.1"
39.4633127445382,-6.87266194812186,125,FALSE,"1","0","0.1"
39.4769500495262,-6.86569726513303,126,FALSE,"1","0","0.1"
39.5197342637414,-6.96858573002923,127,FALSE,"1","0","0.1"
39.5470832590557,-6.98871135758803,128,FALSE,"1","0","0.1"
39.5406551355274,-7.08046031077052,129,FALSE,"1","0","0.1"
39.5559163086521,-7.13065612299846,130,FALSE,"1","0","0.1"
39.5395646096987,-7.12309730085201,131,FALSE,"1","0","0.1"
39.5242244001547,-7.13183593768132,132,FALSE,"1","0","0.1"
39.5080907353732,-7.18785285961312,133,FALSE,"1","0","0.1"
39.4877920143579,-7.1657283306171,134,FALSE,"1","0","0.1"
39.4340491287989,-7.1809834244486,135,FALSE,"1","0","0.1"
39.4442715647779,-7.18748044944619,136,FALSE,"1","0","0.1"
39.4250521660051,-7.24721145663747,137,FALSE,"1","0","0.1"
39.4131319526846,-7.25351691257112,138,FALSE,"1","0","0.1"
39.4193245175455,-7.23210525542952,139,FALSE,"1","0","0.1"
39.4139800071364,-7.2483067506839,140,FALSE,"1","0","0.1"
39.4044625757476,-7.24311161010026,141,FALSE,"1","0","0.1"
39.3980946534738,-7.24593055236944,142,FALSE,"1","0","0.1"
39.4105012415752,-7.25270223606703,143,FALSE,"1","0","0.1"
39.3511245259213,-7.32231473939743,144,FALSE,"1","0","0.1"
39.352974057164,-7.39719200097051,145,FALSE,"1","0","0.1"
39.3129000668279,-7.44912564827381,146,FALSE,"1","0","0.1"
39.2754380708883,-7.5962412356529,147,FALSE,"1","0","0.1"
39.3037135599805,-7.67365515250432,148,FALSE,"1","0","0.1"
39.2912297247851,-7.71906101719441,149,FALSE,"1","0","0.1"
39.3093997236845,-7.75382554535111,150,FALSE,"1","0","0.1"
39.2713003156988,-7.7986954449884,151,FALSE,"1","0","0.1"
39.2841639519105,-7.80299675474098,152,FALSE,"1","0","0.1"
39.2689807408112,-7.80029690278892,153,FALSE,"1","0","0.1"
39.2349045276565,-7.84875464447035,154,FALSE,"1","0","0.1"
39.2179695368571,-7.85188972962322,155,FALSE,"1","0","0.1"
39.2146363264369,-7.85582554329851,156,FALSE,"1","0","0.1"
39.21831047569,-7.86567366111734,157,FALSE,"1","0","0.1"
39.218017935768,-7.85271024657445,158,FALSE,"1","0","0.1"
39.2420183421709,-7.8531135325078,159,FALSE,"1","0","0.1"
39.2424557209426,-7.88002705586353,160,FALSE,"1","0","0.1"
39.2752951381212,-7.90904855717702,161,FALSE,"1","0","0.1"
39.2610069514391,-7.91979074474639,162,FALSE,"1","0","0.1"
39.2636599548209,-7.93612670922829,163,FALSE,"1","0","0.1"
39.2548896078672,-7.9463075400093,164,FALSE,"1","0","0.1"
39.2558345789941,-7.95311760919765,165,FALSE,"1","0","0.1"
39.2383310794891,-7.95014345679391,166,FALSE,"1","0","0.1"
39.2335115666957,-7.95423221602,167,FALSE,"1","0","0.1"
39.234361051697,-7.97223842132443,168,FALSE,"1","0","0.1"
39.2475856536341,-7.98647284474072,169,FALSE,"1","0","0.1"
39.2384035586398,-8.01874434944575,170,FALSE,"1","0","0.1"
39.2525569200222,-8.04630172224691,171,FALSE,"1","0","0.1"
39.2213323120078,-8.03515624981845,172,FALSE,"1","0","0.1"
39.1895176170715,-8.05354177899633,173,FALSE,"1","0","0.1"
39.157070874894,-8.03091692920311,174,FALSE,"1","0","0.1"
39.142256617638,-8.03183805888721,175,FALSE,"1","0","0.1"
39.1267763373637,-8.04113006582295,176,FALSE,"1","0","0.1"
39.0927009588948,-8.02546346240186,177,FALSE,"1","0","0.1"
39.0776431561793,-8.03046453024856,178,FALSE,"1","0","0.1"
39.0654276615158,-8.04791152526548,179,FALSE,"1","0","0.1"
39.0460220573983,-8.02134132376099,180,FALSE,"1","0","0.1"
39.0309114454827,-8.01537537550328,181,FALSE,"1","0","0.1"
39.0099529030919,-8.0255398748343,182,FALSE,"1","0","0.1"
38.9961631297124,-8.00813317290944,183,FALSE,"1","0","0.1"
38.9731713532319,-8.0088542701597,184,FALSE,"1","0","0.1"
38.9557590479646,-8.02028274564084,185,FALSE,"1","0","0.1"
38.8813604117716,-7.99365425147541,186,FALSE,"1","0","0.1"
38.8699119093759,-8.00134360787451,187,FALSE,"1","0","0.1"
38.8574631215205,-7.99325907240509,188,FALSE,"1","0","0.1"
38.8529052727471,-7.99181401718387,189,FALSE,"1","0","0.1"
38.8470410112098,-7.99650955252042,190,FALSE,"1","0","0.1"
38.8422782420286,-8.01007866931545,191,FALSE,"1","0","0.1"
38.8270385261744,-7.99522674011815,192,FALSE,"1","0","0.1"
38.7962640521811,-7.99976885295227,193,FALSE,"1","0","0.1"
38.7887284755077,-7.99013864969664,194,FALSE,"1","0","0.1"
38.7391091584134,-7.97088944903295,195,FALSE,"1","0","0.1"
38.7258541577126,-7.97111046293003,196,FALSE,"1","0","0.1"
38.702983856263,-7.98195624325485,197,FALSE,"1","0","0.1"
38.6751302483877,-7.95217704768183,198,FALSE,"1","0","0.1"
38.6474709507855,-7.9643615482515,199,FALSE,"1","0","0.1"
38.6391594413492,-7.93274343029607,200,FALSE,"1","0","0.1"
38.617871403519,-7.90791535347503,201,FALSE,"1","0","0.1"
38.5376342534903,-7.87128901440388,202,FALSE,"1","0","0.1"
38.5879954102931,-7.90660977333168,203,FALSE,"1","0","0.1"
38.6164987093276,-7.90977954813218,204,FALSE,"1","0","0.1"
38.6426317689667,-7.96461260278978,205,FALSE,"1","0","0.1"
38.6538058520784,-7.96532201820954,206,FALSE,"1","0","0.1"
38.6718750000808,-7.95452010615513,207,FALSE,"1","0","0.1"
38.7063199280118,-7.98555910609799,208,FALSE,"1","0","0.1"
38.7310341596789,-7.97272443759768,209,FALSE,"1","0","0.1"
38.7849700452941,-7.99108672095824,210,FALSE,"1","0","0.1"
38.7882524730689,-8.00236952332703,211,FALSE,"1","0","0.1"
38.8194863797374,-7.99878871399929,212,FALSE,"1","0","0.1"
38.8442199232274,-8.01392495584964,213,FALSE,"1","0","0.1"
38.8556597233629,-7.99326515137435,214,FALSE,"1","0","0.1"
38.8628977541471,-8.00215852217705,215,FALSE,"1","0","0.1"
38.8752820496109,-8.00100815301041,216,FALSE,"1","0","0.1"
38.8813216684963,-7.99477064563657,217,FALSE,"1","0","0.1"
38.9579192396601,-8.02251923076196,218,FALSE,"1","0","0.1"
38.9751554726785,-8.0103529694668,219,FALSE,"1","0","0.1"
39.0083559744895,-8.02727222454845,220,FALSE,"1","0","0.1"
39.0354168416571,-8.01896631726099,221,FALSE,"1","0","0.1"
39.0634288782432,-8.0507533551842,222,FALSE,"1","0","0.1"
39.0842198126792,-8.02986252314977,223,FALSE,"1","0","0.1"
39.1258083585037,-8.04456686968025,224,FALSE,"1","0","0.1"
39.1534521579174,-8.03132665172457,225,FALSE,"1","0","0.1"
39.1905965812083,-8.0563535687408,226,FALSE,"1","0","0.1"
39.2185853723982,-8.03759396112205,227,FALSE,"1","0","0.1"
39.243868827316,-8.0496363636178,228,FALSE,"1","0","0.1"
39.2517676355264,-8.04861712423629,229,FALSE,"1","0","0.1"
39.2572193144715,-8.04149901919592,230,FALSE,"1","0","0.1"
39.2393908492719,-8.01938426524314,231,FALSE,"1","0","0.1"
39.2527041435103,-7.98762917520396,232,FALSE,"1","0","0.1"
39.2355461119139,-7.95841062116361,233,FALSE,"1","0","0.1"
39.2566639184164,-7.95353865638374,234,FALSE,"1","0","0.1"
39.2673604491412,-7.93176245651851,235,FALSE,"1","0","0.1"
39.2640099527005,-7.91986203204813,236,FALSE,"1","0","0.1"
39.3675396442981,-7.86576402233792,237,FALSE,"1","0","0.1"
39.3749999999226,-7.83537936200199,238,FALSE,"1","0","0.1"
39.401420116277,-7.83720135714689,239,FALSE,"1","0","0.1"
39.4102417225079,-7.80061113839868,240,FALSE,"1","0","0.1"
39.4349898098888,-7.81287050211337,241,FALSE,"1","0","0.1"
39.4115520722547,-7.86330032357776,242,FALSE,"1","0","0.1"
39.4474471803644,-7.81532514047517,243,FALSE,"1","0","0.1"
39.425235867293,-7.89459025857068,244,FALSE,"1","0","0.1"
39.3829462524951,-7.91891682129081,245,FALSE,"1","0","0.1"
39.4194935558773,-7.92018592384682,246,FALSE,"1","0","0.1"
39.4351508610306,-7.97465550932837,247,FALSE,"1","0","0.1"
39.4284672735749,-8.0317363735263,248,FALSE,"1","0","0.1"
39.4428210250421,-7.98421573660516,249,FALSE,"1","0","0.1"
39.4470856189722,-8.01154971184125,250,FALSE,"1","0","0.1"
39.4185233119698,-8.08621585321919,251,FALSE,"1","0","0.1"
39.4067207570924,-8.07569503715183,252,FALSE,"1","0","0.1"
39.3912321332731,-8.07867431618222,253,FALSE,"1","0","0.1"
39.3918123246925,-8.07160985439499,254,FALSE,"1","0","0.1"
39.3787899014438,-8.05502891548012,255,FALSE,"1","0","0.1"
39.3574965004678,-8.06886970988457,256,FALSE,"1","0","0.1"
39.3770389557451,-8.05731082008723,257,FALSE,"1","0","0.1"
39.3900429013721,-8.08183801127221,258,FALSE,"1","0","0.1"
39.4053400757873,-8.08076143314122,259,FALSE,"1","0","0.1"
39.4121419189584,-8.09650075412321,260,FALSE,"1","0","0.1"
39.3847519164809,-8.14244973606173,261,FALSE,"1","0","0.1"
39.3576952219732,-8.13058745908187,262,FALSE,"1","0","0.1"
39.3764096502344,-8.15332031193578,263,FALSE,"1","0","0.1"
39.358938216857,-8.21370255964946,264,FALSE,"1","0","0.1"
39.3481074575669,-8.20024013479791,265,FALSE,"1","0","0.1"
39.3234595062955,-8.19565010015942,266,FALSE,"1","0","0.1"
39.313667178893,-8.20184910300487,267,FALSE,"1","0","0.1"
39.3236664538382,-8.18858122887734,268,FALSE,"1","0","0.1"
39.3245282176169,-8.1763602492019,269,FALSE,"1","0","0.1"
39.3088159553304,-8.19880294786181,270,FALSE,"1","0","0.1"
39.3140796421677,-8.20462405637747,271,FALSE,"1","0","0.1"
39.3331475257947,-8.201943636214,272,FALSE,"1","0","0.1"
39.3438036440017,-8.21853923759594,273,FALSE,"1","0","0.1"
39.3350212581261,-8.25253105153373,274,FALSE,"1","0","0.1"
39.3490883105684,-8.27992355804761,275,FALSE,"1","0","0.1"
39.3144656421635,-8.25017774089796,276,FALSE,"1","0","0.1"
39.3426343202635,-8.29713892976971,277,FALSE,"1","0","0.1"
39.3208811284708,-8.28857374136736,278,FALSE,"1","0","0.1"
39.3221985100159,-8.2968919284518,279,FALSE,"1","0","0.1"
39.3001556397828,-8.27117180858814,280,FALSE,"1","0","0.1"
39.2897877689472,-8.21110236693026,281,FALSE,"1","0","0.1"
39.2957478763884,-8.26631474481235,282,FALSE,"1","0","0.1"
39.2828501458149,-8.26833534256568,283,FALSE,"1","0","0.1"
39.2689956425386,-8.26171875042848,284,FALSE,"1","0","0.1"
39.2779358623642,-8.25598704836839,285,FALSE,"1","0","0.1"
39.2709547282078,-8.23005676263924,286,FALSE,"1","0","0.1"
39.2571841477224,-8.22084200371681,287,FALSE,"1","0","0.1"
39.2579494719314,-8.21156847439869,288,FALSE,"1","0","0.1"
39.2484122516239,-8.20505201750561,289,FALSE,"1","0","0.1"
39.2358883620435,-8.20929944479722,290,FALSE,"1","0","0.1"
39.2565610405423,-8.21163475501567,291,FALSE,"1","0","0.1"
39.2553813464126,-8.22169864117101,292,FALSE,"1","0","0.1"
39.2749550348256,-8.25575327869505,293,FALSE,"1","0","0.1"
39.2677810190888,-8.25947165510179,294,FALSE,"1","0","0.1"
39.2680442326562,-8.26376163938198,295,FALSE,"1","0","0.1"
39.3067411180478,-8.29620063306694,296,FALSE,"1","0","0.1"
39.2820005422214,-8.31030333087834,297,FALSE,"1","0","0.1"
39.2738739251977,-8.27615392215708,298,FALSE,"1","0","0.1"
39.2581423516458,-8.25533223123425,299,FALSE,"1","0","0.1"
39.2766348121644,-8.30370461903988,300,FALSE,"1","0","0.1"
39.2722162003139,-8.31478130787233,301,FALSE,"1","0","0.1"
39.2581310272463,-8.29671144530599,302,FALSE,"1","0","0.1"
39.2679357528474,-8.32636082185591,303,FALSE,"1","0","0.1"
39.289350747492,-8.36456227321406,304,FALSE,"1","0","0.1"
39.3120536808678,-8.37484824647049,305,FALSE,"1","0","0.1"
39.297783613807,-8.40128111833924,306,FALSE,"1","0","0.1"
39.3093136552395,-8.42564904739182,307,FALSE,"1","0","0.1"
39.2885930538034,-8.45252335058542,308,FALSE,"1","0","0.1"
39.2937197689088,-8.50968027120244,309,FALSE,"1","0","0.1"
39.3123134372926,-8.5245784519456,310,FALSE,"1","0","0.1"
39.2927032713575,-8.55126977012199,311,FALSE,"1","0","0.1"
39.3156900411282,-8.52765083378044,312,FALSE,"1","0","0.1"
39.3186936382149,-8.54635953909102,313,FALSE,"1","0","0.1"
39.3427143091789,-8.54713857186361,314,FALSE,"1","0","0.1"
39.337487578381,-8.5687339304445,315,FALSE,"1","0","0.1"
39.3509215117411,-8.57606756717946,316,FALSE,"1","0","0.1"
39.3395216467356,-8.58040416247023,317,FALSE,"1","0","0.1"
39.364248275516,-8.62099826292019,318,FALSE,"1","0","0.1"
39.3569711448886,-8.67717564134685,319,FALSE,"1","0","0.1"
39.3728404042071,-8.7111407513498,320,FALSE,"1","0","0.1"
39.3615113494117,-8.72204101027794,321,FALSE,"1","0","0.1"
39.3881442547271,-8.71792840960752,322,FALSE,"1","0","0.1"
39.413778424183,-8.74451684902191,323,FALSE,"1","0","0.1"
39.4357794524947,-8.74189770237142,324,FALSE,"1","0","0.1"
39.4658765795863,-8.81748223264313,325,FALSE,"1","0","0.1"
39.4856159682965,-8.82606744799618,326,FALSE,"1","0","0.1"
39.4976732737231,-8.8127571346191,327,FALSE,"1","0","0.1"
39.5198869706459,-8.90054714672988,328,FALSE,"1","0","0.1"
39.5560225247767,-8.9161174298058,329,FALSE,"1","0","0.1"
39.5593242650241,-8.92895615110272,330,FALSE,"1","0","0.1"
39.5187137126957,-8.92841970911796,331,FALSE,"1","0","0.1"
39.5114443299441,-8.94780480866499,332,FALSE,"1","0","0.1"
39.4740772251641,-8.88319754657766,333,FALSE,"1","0","0.1"
39.4515968562302,-8.86972844586339,334,FALSE,"1","0","0.1"
39.4016720054923,-8.87937915371874,335,FALSE,"1","0","0.1"
39.3980761775318,-8.86489307935731,336,FALSE,"1","0","0.1"
39.3806177380816,-8.93565857443568,337,FALSE,"1","0","0.1"
39.3579533102593,-8.94676494597727,338,FALSE,"1","0","0.1"
39.372603415805,-8.95673990240769,339,FALSE,"1","0","0.1"
39.3910435430614,-8.91628491910116,340,FALSE,"1","0","0.1"
39.4296066760736,-8.90051615225457,341,FALSE,"1","0","0.1"
39.4766553647412,-8.91635453691557,342,FALSE,"1","0","0.1"
39.4460483788724,-8.9268827440413,343,FALSE,"1","0","0.1"
39.4264522786887,-8.95474064307952,344,FALSE,"1","0","0.1"
39.471178055384,-8.93218743774966,345,FALSE,"1","0","0.1"
39.4287879471752,-8.96200013161096,346,FALSE,"1","0","0.1"
39.4560247655771,-8.94995522421289,347,FALSE,"1","0","0.1"
39.4529888630772,-8.95210301848343,348,FALSE,"1","0","0.1"
39.443436741305,-8.96508777109043,349,FALSE,"1","0","0.1"
39.4943727253375,-8.93210220359838,350,FALSE,"1","0","0.1"
39.4815340042599,-8.97798776593268,351,FALSE,"1","0","0.1"
39.504711031785,-9.03639423803569,352,FALSE,"1","0","0.1"
39.4993432756553,-9.04537916170403,353,FALSE,"1","0","0.1"
39.4765653609412,-9.0396304126978,354,FALSE,"1","0","0.1"
39.467929244037,-9.04740107082419,355,FALSE,"1","0","0.1"
39.498279810278,-9.04941570727412,356,FALSE,"1","0","0.1"
39.4913898705848,-9.05804431411511,357,FALSE,"1","0","0.1"
39.5123844154429,-9.06705653656306,358,FALSE,"1","0","0.1"
39.4799885752409,-9.08974134981999,359,FALSE,"1","0","0.1"
39.5092418189451,-9.11030995777791,360,FALSE,"1","0","0.1"
39.482374668185,-9.13056802712644,361,FALSE,"1","0","0.1"
39.5062396519889,-9.12886548017497,362,FALSE,"1","0","0.1"
39.4999054666403,-9.19013571705088,363,FALSE,"1","0","0.1"
39.5192275049285,-9.16011834120721,364,FALSE,"1","0","0.1"
39.5109347107401,-9.12214493762353,365,FALSE,"1","0","0.1"
39.5317118171461,-9.1004617212048,366,FALSE,"1","0","0.1"
39.5444660179418,-9.10687696943972,367,FALSE,"1","0","0.1"
39.5471303464224,-9.09199321260326,368,FALSE,"1","0","0.1"
39.5751570462698,-9.10481917872497,369,FALSE,"1","0","0.1"
39.6031785012782,-9.15094327986643,370,FALSE,"1","0","0.1"
39.5996968748357,-9.10515975882424,371,FALSE,"1","0","0.1"
39.5555129057981,-9.08528995509254,372,FALSE,"1","0","0.1"
39.5479154586114,-9.02921235596604,373,FALSE,"1","0","0.1"
39.6294238564257,-9.06542956809996,374,FALSE,"1","0","0.1"
39.6164021492737,-9.06558692438437,375,FALSE,"1","0","0.1"
39.6046520478009,-9.12365555750149,376,FALSE,"1","0","0.1"
39.6431858538098,-9.19766545320932,377,FALSE,"1","0","0.1"
39.6425172092034,-9.24278855370087,378,FALSE,"1","0","0.1"
39.6279038189871,-9.25710701949619,379,FALSE,"1","0","0.1"
39.6481257673843,-9.26960444468914,380,FALSE,"1","0","0.1"
39.6582932478124,-9.36120486331748,381,FALSE,"1","0","0.1"
39.604002713912,-9.4123072626125,382,FALSE,"1","0","0.1"
39.5387983325275,-9.37572574548206,383,FALSE,"1","0","0.1"
39.5746400355424,-9.4002728458201,384,FALSE,"1","0","0.1"
39.5621385577741,-9.40893697808326,385,FALSE,"1","0","0.1"
39.569097876476,-9.43207454632262,386,FALSE,"1","0","0.1"
39.6299530266591,-9.42266535697456,387,FALSE,"1","0","0.1"
39.6564185618884,-9.4570461514537,388,FALSE,"1","0","0.1"
39.6552723643414,-9.47845757007733,389,FALSE,"1","0","0.1"
39.6421294214758,-9.47850847258113,390,FALSE,"1","0","0.1"
39.6395189762805,-9.48594343705493,391,FALSE,"1","0","0.1"
39.6786270139668,-9.49002790392586,392,FALSE,"1","0","0.1"
39.6988029484975,-9.52087616941237,393,FALSE,"1","0","0.1"
39.6963849069208,-9.54355251770775,394,FALSE,"1","0","0.1"
39.7315181488828,-9.59884846197198,395,FALSE,"1","0","0.1"
39.7176429033149,-9.6363761432271,396,FALSE,"1","0","0.1"
39.7495945693017,-9.65808486945344,397,FALSE,"1","0","0.1"
39.731076478704,-9.69148743161906,398,FALSE,"1","0","0.1"
39.7501275541962,-9.70581185843562,399,FALSE,"1","0","0.1"
39.7162331342016,-9.73674631108703,400,FALSE,"1","0","0.1"
39.753706455309,-9.7506965395891,401,FALSE,"1","0","0.1"
39.7618814701228,-9.78643393456807,402,FALSE,"1","0","0.1"
39.8020509485914,-9.81595265805777,403,FALSE,"1","0","0.1"
39.8086744541282,-9.85449981729383,404,FALSE,"1","0","0.1"
39.7942407137225,-9.8927202230552,405,FALSE,"1","0","0.1"
39.7902841571834,-9.88194775563269,406,FALSE,"1","0","0.1"
39.7567961220177,-9.89116442122918,407,FALSE,"1","0","0.1"
39.785938501399,-9.91061794708968,408,FALSE,"1","0","0.1"
39.78503775563,-9.92798852861095,409,FALSE,"1","0","0.1"
39.7128218411332,-9.95555317379261,410,FALSE,"1","0","0.1"
39.715016722732,-10.0155013798454,411,FALSE,"1","0","0.1"
